X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-71.082754000020557,42.330957000262245,1,1,1,Washington St opp Ruggles St,,42.330957,-71.082754,,,0,,0,{CF8940AD-5246-48AC-80CB-78557625695E},,,,
-71.068786999686623,42.330555000001993,2,10,10,Theo Glynn Way @ Newmarket Sq,,42.330555,-71.068787,,,0,,0,{52A8E79B-E08C-422B-BA13-F5DA421AF5C4},,,,
-71.062910999423679,42.355691999790338,3,10000,10000,Tremont St opp Temple Pl,,42.355692,-71.062911,,,0,,0,{E4139B4F-A712-4D50-B468-2371529BFC02},,,,
-71.076237000551217,42.331591000764291,4,10003,10003,Albany St opp Randall St,,42.331591,-71.076237,,,0,,0,{F834B903-AEC4-4370-BEBC-56D4A3CD6B20},,,,
-71.071279999738223,42.335016999546944,5,10005,10005,Albany St opp E Concord St,,42.335017,-71.07128,,,0,,0,{2A4B1777-851F-43A9-9472-C8762A7A6338},,,,
-71.070135000855146,42.335813999471782,6,10006,10006,Albany St opp E Newton St,,42.335814,-71.070135,,,0,,0,{4EE2E08C-B4E2-4430-A834-45330F9FB796},,,,
-71.066555998856231,42.338371999873701,7,10007,10007,540 Albany St opp Wareham St,,42.338372,-71.066556,,,0,,0,{38DB5366-9195-4C72-B80D-23DA1B3E3925},,,,
-71.06435600037095,42.339915000334521,8,10008,10008,Albany St opp Randolph St,,42.339915,-71.064356,,,0,,0,{D47FE3C1-01FA-4FA8-82A4-4EA3A49D90F3},,,,
-70.915923998684988,42.214986000232756,9,10009,10009,High St @ Duck Lane,,42.214986,-70.915924,,,0,,0,{653F2682-7063-40D2-B5C6-354D01A294FD},,,,
-71.169521999850119,42.307660999822325,10,1001,1001,Newton St @ Arlington Rd,,42.307661,-71.169522,,,0,,0,{F1694DA8-6DC5-44D7-9E89-C8277344B340},,,,
-71.064620998580466,42.330943999956574,11,10010,10010,Southampton St @ Newmarket St,,42.330944,-71.064621,,,0,,0,{064BEF05-A512-4CB8-9662-768FC32FC947},,,,
-71.064226999335645,42.340162000445879,12,10011,10011,Albany St @ Randolph St,,42.340162,-71.064227,,,0,,0,{FE58680C-14A1-4DC2-9C27-A105B9C14949},,,,
-71.066666999632403,42.33836100055408,13,10012,10012,Albany St @ Wareham St,,42.338361,-71.066667,,,0,,0,{5F46E44E-8C2B-413F-A18F-CA1C02B67C83},,,,
-71.067875000208417,42.337555999177191,14,10013,10013,Albany St @ E Dedham St,,42.337556,-71.067875,,,0,,0,{A2D86180-4E11-46EE-9E22-5C55F8964186},,,,
-71.072219998909475,42.334340000465147,15,10014,10014,Albany St opp Boston Medical,,42.33434,-71.07222,,,0,,0,{F2FE224E-8126-411C-A47E-3A576CBF0063},,,,
-71.072162000455876,42.337401999474935,16,10015,10015,Harrison Ave @ E Newton St,,42.337402,-71.072162,,,0,,0,{407B3223-6BA3-4F6A-B029-D8531CE821EA},,,,
-71.162383999425359,42.499402000206288,17,10016,10016,TradeCenter 128,,42.499402,-71.162384,,,0,,0,{6910AAD5-AC0A-41B4-96B8-9FCA2C7208EC},,,,
-71.027131999175623,42.338306999619917,18,10031,10031,E 1st St @ P St,,42.338307,-71.027132,,,0,,0,{18035D91-095F-4E83-911D-FAA9D06526C0},,,,
-71.029202999957832,42.338273999526237,19,10032,10032,E 1st St opp O St,,42.338274,-71.029203,,,0,,0,{04DEB5B9-DC81-435D-8899-505B998EF50F},,,,
-71.029444000039774,42.33817600023157,20,10033,10033,E 1st St @ O St,,42.338176,-71.029444,,,0,,0,{E9D18E45-907F-4694-9068-846D0454993E},,,,
-71.099485998774355,42.362987999886094,21,101,101,Massachusetts Ave @ Sidney St,,42.362988,-71.099486,,,0,,0,{52951E43-B9C3-429C-B18F-55AFCDA5C9F8},,,,
-71.076346999211552,42.331674999680615,22,10100,10100,Albany St @ Randall St,,42.331675,-71.076347,,,0,,0,{067ADB11-8DAD-47DE-9383-0B9C76C7DA71},,,,
-71.079147000919008,42.332066000050098,23,10101,10101,Melnea Cass Blvd @ Harrison Ave,,42.332066,-71.079147,,,0,,0,{6E2597B6-E477-406D-B13B-117369DC348F},,,,
-71.065218999388051,42.324778000130216,24,10134,10134,Massachusetts Ave @ NStar,,42.324778,-71.065219,,,0,,0,{852E16F2-746F-45B8-8A61-291801F3D32F},,,,
-71.103404001476974,42.365290999623028,25,102,102,Massachusetts Ave @ Prospect St,,42.365291,-71.103404,,,0,,0,{C3449B2B-B0E2-4CD8-A07B-F003582BF83B},,,,
-71.153920999593169,42.347693000511363,26,1026,1026,Chestnut Hill Ave @ Veronica Smith Ctr,,42.347693,-71.153921,,,0,,0,{37EED276-4CB5-4491-A5D6-64AD83F8ADBE},,,,
-71.152079000553883,42.3371209988332,27,1027,1027,Chestnut Hill Ave @ Englewood Ave,,42.337121,-71.152079,,,0,,0,{4A51FFC7-65E3-4BBC-9E3D-E2BB8D1A006D},,,,
-71.153084000676174,42.337950999593005,28,1028,1028,Chestnut Hill Ave @ Commonwealth Ave,,42.337951,-71.153084,,,0,,0,{3ECE253B-FF00-4568-9CDF-70514311D5B7},,,,
-71.153450999637087,42.338311998933499,29,1029,1029,Chestnut Hill Ave @ Commonwealth Ave,,42.338312,-71.153451,,,0,,0,{790E1F59-7A3D-4D93-9FD3-8EF43F43E2D5},,,,
-71.155274001098633,42.34025999911028,30,1030,1030,Chestnut Hill Ave @ Strathmore Rd,,42.34026,-71.155274,,,0,,0,{AA6FBE55-5530-4E1F-90FD-642547680DA9},,,,
-71.1547370000402,42.341095999950909,31,1031,1031,Chestnut Hill Ave @ Chiswick Rd,,42.341096,-71.154737,,,0,,0,{7084943B-10A9-4B9B-B778-B699A4E01471},,,,
-71.15346900094373,42.343064999652825,32,1032,1032,Chestnut Hill Ave opp Wiltshire Rd,,42.343065,-71.153469,,,0,,0,{EDE7A445-55E4-4CAF-8B80-EC56314AEA94},,,,
-71.153219999804435,42.344607000428525,33,1033,1033,Chestnut Hill Ave @ Wallingford Rd,,42.344607,-71.15322,,,0,,0,{4891F065-78EB-4C12-8764-1455C474A097},,,,
-71.152997000393412,42.346122999380036,34,1034,1034,Chestnut Hill Ave @ Union St,,42.346123,-71.152997,,,0,,0,{49E71B6E-9167-448A-A3FD-380D2614E929},,,,
-71.153308999480785,42.34926100020315,35,1035,1035,Market St @ Washington St,,42.349261,-71.153309,,,0,,0,{A0FB232F-5926-492A-86C3-7A4D1EA2341F},,,,
-71.151762999697382,42.351738000151897,36,1036,1036,Market St @ Sparhawk St,,42.351738,-71.151763,,,0,,0,{5E8F5FB4-F6C6-4C15-9B7E-CAA6C5DB0B30},,,,
-71.15023600002641,42.354227001148629,37,1038,1038,Market St @ Gardena St,,42.354227,-71.150236,,,0,,0,{F8E8BC90-0408-48A9-8CB5-B21A6911E202},,,,
-71.149365999155151,42.355568999793363,38,1039,1039,Market St @ N Beacon St,,42.355569,-71.149366,,,0,,0,{601CF347-74F7-48C2-ACCF-F020AAA03CA9},,,,
-71.106017000314083,42.366837000131078,39,104,104,Massachusetts Ave @ Bigelow St,,42.366837,-71.106017,,,0,,0,{DFFDB02C-1E8E-4BBF-990D-B3030242C925},,,,
-71.148285000967206,42.357312999608084,40,1040,1040,Market St @ Guest St,,42.357313,-71.148285,,,0,,0,{6CD54FED-58B1-4D3A-A2FE-8411C9E0C9A3},,,,
-71.147081999659562,42.359278999279923,41,1041,1041,Market St @ Centola St,,42.359279,-71.147082,,,0,,0,{66D88549-5868-4E35-B424-F2F27A9F2A72},,,,
-71.097752000146258,42.31506699971078,42,10413,10413,Columbus Ave @ Weld Ave,,42.315067,-71.097752,,,0,,0,{19877CD7-CA3B-4B7B-B359-A5278D508CD1},,,,
-71.087237998782285,42.298267000078638,43,10417,10417,American Legion Hwy @ Blue Hill Ave,,42.298267,-71.087238,,,0,,0,{6121FF88-1C1C-4409-96D3-3A88E2F70E97},,,,
-71.09250699967113,42.29582800014802,44,10418,10418,American Legion Hwy opp Franklin Hill Ave,,42.295828,-71.092507,,,0,,0,{4F79A145-A536-48E6-8DF3-C0987B24B8ED},,,,
-71.109847000421539,42.285932999158696,45,10419,10419,American Legion Hwy @ Canterbury St,,42.285933,-71.109847,,,0,,0,{2B7D8C73-9123-4ACA-AC87-4F3AE9FE8CD9},,,,
-71.146340999444291,42.360459000179745,46,1042,1042,Market St @ Lothrop St,,42.360459,-71.146341,,,0,,0,{19A27077-A57F-4661-90EF-B88C2E679CE9},,,,
-71.093301000775426,42.294747000828799,47,10420,10420,opp 150 American Legion Hwy,,42.294747,-71.093301,,,0,,0,{63258B4A-5BDA-4738-B963-A0A77C4B8BAA},,,,
-71.106953999687235,42.287688000818399,48,10421,10421,American Legion Hwy @ Walk Hill St,,42.287688,-71.106954,,,0,,0,{15334D17-C0F6-4181-A539-D21B97591BD4},,,,
-71.111694999651476,42.284761999974172,49,10422,10422,American Legion Hwy opp Shopping Center,,42.284762,-71.111695,,,0,,0,{0BC67424-09FE-4BBF-8133-7D72F0AF93BB},,,,
-71.116253999430143,42.280751999738676,50,10423,10423,American Legion Hwy @ Stella Rd,,42.280752,-71.116254,,,0,,0,{94604621-FAC2-4FD6-912C-AAEA2B09F3D7},,,,
-71.116715999381142,42.278467000200244,51,10424,10424,American Legion Hwy @ Cummins Hwy,,42.278467,-71.116716,,,0,,0,{8409ED11-54D8-4324-81E6-A0569A53A4B5},,,,
-71.116780999862186,42.274382000521278,52,10425,10425,American Legion Hwy opp Shopping Mall,,42.274382,-71.116781,,,0,,0,{D079D515-CF42-44E2-8D44-EEEF69C673AA},,,,
-71.112436999237588,42.28424599976983,53,10426,10426,American Legion Hwy @ Army Reserve,,42.284246,-71.112437,,,0,,0,{F3A6CBDD-C283-441C-85A9-35DDF9D13698},,,,
-71.094592999371756,42.293255000799498,54,10427,10427,American Legion Hwy opp Kingbird Rd,,42.293255,-71.094593,,,0,,0,{580C7ABF-B1BA-4F13-BF79-2BE07C95791E},,,,
-71.144412999538403,42.361668000752907,55,1043,1043,Western Ave @ Mackin St,,42.361668,-71.144413,,,0,,0,{D0BD78FB-C9BB-4C42-8EF4-92610D44D987},,,,
-71.143279000120273,42.361896999735414,56,1044,1044,Western Ave @ Richardson St,,42.361897,-71.143279,,,0,,0,{F3C0CEFC-2654-4E5C-BD75-0BCD56DF2D2F},,,,
-71.141782998965439,42.362163999600554,57,1045,1045,450 Western Ave,,42.362164,-71.141783,,,0,,0,{56420D75-9AAB-42F3-8C96-0CEBBDFEFB28},,,,
-71.139786000382429,42.362531000019203,58,1046,1046,Western Ave @ Litchfield St,,42.362531,-71.139786,,,0,,0,{4D832C94-F389-4D9A-ABC1-0CDC631A5AC9},,,,
-71.135443000239846,42.363092999101816,59,1049,1049,Western Ave @ Everett St,,42.363093,-71.135443,,,0,,0,{A24D0D96-F1BD-4302-8DE4-2BE24EE6CF3B},,,,
-71.128518001081275,42.36324799991209,60,1051,1051,Western Ave @ Travis St,,42.363248,-71.128518,,,0,,0,{222D2B1D-6240-49EC-B3D8-DD2514AC8BD6},,,,
-71.125043000332383,42.363525999995254,61,1052,1052,130 Western Ave,,42.363526,-71.125043,,,0,,0,{04F94EC1-D85A-4629-8D86-0EB4A27489E9},,,,
-71.094684000379488,42.305104000069413,62,10522,10522,Circuit Dr @ Glen Ln,,42.305104,-71.094684,,,0,,0,{693640E1-745D-46A1-BA07-55D385464ED9},,,,
-71.11980500007077,42.363915000098579,63,1053,1053,Western Ave @ Genzyme,,42.363915,-71.119805,,,0,,0,{EB480B03-C8E9-4EB7-94FF-4E41E5CBB66B},,,,
-71.08465400048452,42.280885999011574,64,10540,10540,Morton St @ Evans St,,42.280886,-71.084654,,,0,,0,{D8696994-815F-493D-8ADF-5374777D0833},,,,
-71.11437799982005,42.361912999727586,65,1055,1055,River St opp Blackstone St,,42.361913,-71.114378,,,0,,0,{5B596186-65F7-4571-9BBB-5E63222C6498},,,,
-71.112386999249722,42.36256500032993,66,1056,1056,River St @ Fairmont St,,42.362565,-71.112387,,,0,,0,{176C91EE-726E-4B8C-BEFD-7D82FDF1F5D0},,,,
-71.067029000612862,42.276284999986245,67,10569,10569,2165 Dorchester Ave,,42.276285,-71.067029,,,0,,0,{7A5E3FCA-2E64-46BC-AB29-EDC95FB89DA6},,,,
-71.108586000559853,42.363850000188989,68,1058,1058,River St @ Pleasant St,,42.36385,-71.108586,,,0,,0,{925EB6CA-05B8-40ED-8D21-20E8CAEE9D75},,,,
-71.089868000607993,42.269982999889912,69,10582,10582,River St opp Fremont St,,42.269983,-71.089868,,,0,,0,{C0B3DA13-BCE3-45AA-9489-AA9730E7B3D5},,,,
-71.076955999075054,42.33662100010018,70,10590,10590,Massachusetts Ave @ Washington St,,42.336621,-71.076956,,,0,,0,{2CDA8FCA-672B-4061-89C9-1FF3A99D16E4},,,,
-71.108618000800192,42.368390000358552,71,106,106,Massachusetts Ave @ Hancock St,,42.36839,-71.108618,,,0,,0,{907DD0DB-91C4-469D-BC05-41602B39900C},,,,
-71.104311000736502,42.3651140003645,72,1060,1060,Magazine St @ Green St,,42.365114,-71.104311,,,0,,0,{93A5D88A-DD03-4371-9E11-2C8DD535C8B5},,,,
-71.132671000989816,42.282286999428742,73,10603,10603,Washington St @ Durnell Ave,,42.282287,-71.132671,,,0,,0,{3C7D18DB-2A28-4D56-B980-F78535E49987},,,,
-71.108901000302396,42.364952000877288,74,1061,1061,Western Ave @ Kinnaird St,,42.364952,-71.108901,,,0,,0,{9E1950CD-4B6E-48C7-9F74-FDA152B3BAF8},,,,
-71.149995999371697,42.267920000154497,75,10612,10612,Washington St opp W Boundary Rd,,42.26792,-71.149996,,,0,,0,{795475CF-828A-4391-97BC-F4028E158ED2},,,,
-71.163234998841489,42.256411000555723,76,10618,10618,Washington St @ Sumner St,,42.256411,-71.163235,,,0,,0,{7B1DD0FD-E557-47AF-B4A2-1353FA744D58},,,,
-71.110648999588207,42.364798000070913,77,1062,1062,Western Ave @ Howard St,,42.364798,-71.110649,,,0,,0,{F369B8A3-0308-495A-A65F-1F57513D8698},,,,
-71.148550998853736,42.268830000259172,78,10625,10625,Washington St opp Heron St,,42.26883,-71.148551,,,0,,0,{1EECAE0F-47BE-4CF1-B6C4-EB579358850C},,,,
-71.13272699992126,42.282086999817992,79,10633,10633,Washington St @ Rosecliff St,,42.282087,-71.132727,,,0,,0,{73114DA2-B800-470F-A600-7DB49327E8A9},,,,
-71.114113999815558,42.364491999724308,80,1064,1064,Western Ave @ Putnam Ave,,42.364492,-71.114114,,,0,,0,{ACE4172A-EBFD-4716-9469-B05DE829CB0D},,,,
-71.113686000854926,42.300522999504018,81,10642,10642,Forest Hills Station Upper Busway,,42.300523,-71.113686,,,0,place-forhl,0,{401E0F81-0767-4D7D-A227-8F96552B123E},,,,
-71.119703999673689,42.364074000492003,82,1067,1067,Western Ave opp Genzyme,,42.364074,-71.119704,,,0,,0,{DCE35560-CC78-4185-9452-C4DBBDDC4CF1},,,,
-71.124387000332149,42.363685999824519,83,1068,1068,125 Western Ave,,42.363686,-71.124387,,,0,,0,{73027825-A0D7-4C46-8467-E8C2D3D51D66},,,,
-71.110772999420675,42.369265000623344,84,107,107,Massachusetts Ave @ Dana St,,42.369265,-71.110773,,,0,,0,{2945D76E-9992-46BB-AE4B-A40CFC250A1C},,,,
-71.129147999730463,42.363284000137511,85,1070,1070,Western Ave @ N Harvard St,,42.363284,-71.129148,,,0,,0,{A256750D-0FC3-48ED-876B-EA2AE10E7D76},,,,
-71.132079000300138,42.363252999922096,86,1071,1071,Western Ave opp Riverdale St,,42.363253,-71.132079,,,0,,0,{EF66923A-BA55-4E9E-99CB-9581611FD59C},,,,
-71.135542000873002,42.3631789993415,87,1072,1072,Western Ave @ Everett St,,42.363179,-71.135542,,,0,,0,{CE0EFC8A-7DD6-412D-8E77-00C55A7F364E},,,,
-71.138518999739404,42.362807000306148,88,1074,1074,367 Western Ave opp Brighton Mills Mall,,42.362807,-71.138519,,,0,,0,{DCFF41A4-8908-4F3C-BE98-0D65BC19C823},,,,
-71.139574999582237,42.362662000263207,89,1075,1075,Western Ave opp Litchfield St,,42.362662,-71.139575,,,0,,0,{A330A4DA-0B16-4D35-B3F6-515A2E785BC0},,,,
-71.141360000570174,42.3623409996326,90,1076,1076,445 Western Ave,,42.362341,-71.14136,,,0,,0,{57E58438-8CA2-4BD9-869E-E1AA4E0A5187},,,,
-71.161906999770764,42.268863000374232,91,10768,10768,Centre St @ Grove St,,42.268863,-71.161907,,,0,,0,{C55A0217-E0A8-44FB-AAC0-898ADC0DED97},,,,
-71.161805998824647,42.268890999858549,92,10769,10769,Centre St @ Grove St,,42.268891,-71.161806,,,0,,0,{66C07B13-6EFA-46EB-A2F9-BAB219BC1C56},,,,
-71.144011998629722,42.361858000012248,93,1077,1077,Western Ave opp Richardson St,,42.361858,-71.144012,,,0,,0,{6541D74D-2062-4DE3-BE2D-543C15D4CC59},,,,
-71.164194000085786,42.277170000460146,94,10777,10777,Spring St @ Cass St,,42.27717,-71.164194,,,0,,0,{70772D16-1BBF-4D48-B20E-86A5519B071F},,,,
-71.14868600052047,42.356920999658911,95,1079,1079,Market St @ Vineland St,,42.356921,-71.148686,,,0,,0,{1A59FAA9-F80C-42A3-BB2D-5048EF9DF52A},,,,
-71.112997999207835,42.370270000439717,96,108,108,Massachusetts Ave @ Trowbridge St,,42.37027,-71.112998,,,0,,0,{BEA4BF7A-A3C7-423F-B153-D8E345943CB5},,,,
-71.150345999089879,42.354328999821846,97,1081,1081,Market St opp Gardena St,,42.354329,-71.150346,,,0,,0,{A02BC7A8-B41C-436E-A43F-25C228DB4C79},,,,
-71.151522001216065,42.352415000771281,98,1082,1082,Market St. opp. Mapleton St.,,42.352415,-71.151522,,,0,,0,{2F098BEF-5368-48C7-93EC-D53A383FEA4A},,,,
-71.172102999656971,42.274822999994065,99,10820,10820,Veterans Hospital West Roxbury,,42.274823,-71.172103,,,0,,0,{53027A53-6452-432A-8187-8C155F78CDC7},,,,
-71.172520999523641,42.276825999964977,100,10821,10821,Charles Park Rd @ VFW Pkwy,,42.276826,-71.172521,,,0,,0,{81116549-D556-416E-B41A-4212B038E83A},,,,
-71.152060999399112,42.351510000403877,101,1083,1083,Market St @ Arlington St,,42.35151,-71.152061,,,0,,0,{F6C9E012-40B3-44F0-8F20-302D88669E2F},,,,
-71.172560999466185,42.276931000637553,102,10830,10830,5 Charles Park Rd,,42.276931,-71.172561,,,0,,0,{2E6F042D-9A6F-44E5-9E17-661601687315},,,,
-71.168630000967681,42.253872000508274,103,10832,10832,Dedham Mall @ Old Navy,,42.253872,-71.16863,,,0,,0,{7E39D888-841B-4F7B-8283-FB3D46C0511B},,,,
-71.16793799973938,42.257893000564806,104,10833,10833,Dedham Mall @ Stop & Shop,,42.257893,-71.167938,,,0,,0,{3F09892E-43E4-45CF-A39E-9C427488B1F2},,,,
-71.153531000669673,42.349026999808508,105,1084,1084,Chestnut Hill Ave @ Washington St,,42.349027,-71.153531,,,0,,0,{B506A088-3847-4705-949A-DEB7BFB7AD7F},,,,
-71.153749999698192,42.347089000395847,106,1085,1085,Chestnut Hill Ave @ Academy Hill Rd,,42.347089,-71.15375,,,0,,0,{C368FD47-4F8E-405C-8CD7-2485923295A6},,,,
-71.153293001070338,42.344737999567698,107,1086,1086,Chestnut Hill Ave @ Jackson Ave,,42.344738,-71.153293,,,0,,0,{A2103C70-5E42-45D4-ABC1-9053564DBE56},,,,
-71.153612999979472,42.343048999606943,108,1087,1087,Chestnut Hill Ave @ Wiltshire Rd,,42.343049,-71.153613,,,0,,0,{56B89074-3E3F-4BE6-A7A7-4B2B78D12536},,,,
-71.15469099895823,42.341436000116055,109,1088,1088,Chestnut Hill Ave @ Embassy Rd,,42.341436,-71.154691,,,0,,0,{B18E7351-B185-4629-86DC-2963AD865A6F},,,,
-71.155288000196649,42.340486000250863,110,1089,1089,Chestnut Hill Ave @ South St,,42.340486,-71.155288,,,0,,0,{B63F7065-AAFC-477F-96A6-11BFA572EC92},,,,
-71.115370999842241,42.37209900093886,111,109,109,Massachusetts Ave @ Bow St,,42.372099,-71.115371,,,0,,0,{6BA42D4E-AFD1-4132-A653-815CD6C7DA0E},,,,
-71.1537020003245,42.33832999932757,112,1090,1090,Chestnut Hill Ave @ Commonwealth Ave,,42.33833,-71.153702,,,0,,0,{E30564BB-86BD-404B-92FC-4D974876230F},,,,
-71.151237000116026,42.336218999453045,113,1092,1092,Chestnut Hill Ave @ Beacon St,,42.336219,-71.151237,,,0,,0,{2BB0E212-A660-441A-801E-8A2F5D13D581},,,,
-71.109187001221059,42.274132999627227,114,10923,10923,Cummins Hwy @ Wood Ave,,42.274133,-71.109187,,,0,,0,{1299937A-526C-4C3B-8933-81C71126E82C},,,,
-71.165213999327634,42.351893000557496,115,1093,1093,Faneuil St @ Brackett St,,42.351893,-71.165214,,,0,,0,{25A078AD-DCCE-4CC3-A2CE-7BD0557E51FD},,,,
-71.163014999607654,42.352366000412957,116,1094,1094,Faneuil St @ Fairbanks St,,42.352366,-71.163015,,,0,,0,{E1CE1DDB-D3C5-434B-8A04-B76ACC23CE94},,,,
-71.16068600027252,42.352600000138992,117,1095,1095,Faneuil St @ Oakland St,,42.3526,-71.160686,,,0,,0,{359B2BBB-4246-4AAC-8B38-E489766EC311},,,,
-71.159544000484701,42.35303300100086,118,1096,1096,Faneuil St opp Bothwell Rd,,42.353033,-71.159544,,,0,,0,{C86B71BB-F3D1-43FC-B27A-D98219484920},,,,
-71.158134001509751,42.353970000126331,119,1097,1097,Faneuil St @ S Hobart St,,42.35397,-71.158134,,,0,,0,{407D61A8-F4A2-4C7B-9BA2-8604E24C187E},,,,
-71.158565001339511,42.354857999377209,120,1098,1098,Hobart St @ Falkland St,,42.354858,-71.158565,,,0,,0,{A254A2DC-E20A-4973-8A60-2F5ADD71259A},,,,
-71.003095999360397,42.385268999875514,121,109800,109800,Saratoga St @ Saint Edward Rd,,42.385269,-71.003096,,,0,,0,{F1E05481-737D-4D9F-9344-7EAD07BF3056},,,,
-71.000907999706087,42.384486000227525,122,109801,109801,Saratoga St @ Shawsheen Rd,,42.384486,-71.000908,,,0,,0,{2F501481-49BC-426D-A8A1-D5C3D0F23E6E},,,,
-70.999451000229385,42.383937000109938,123,109802,109802,Saratoga St @ Teragram St,,42.383937,-70.999451,,,0,,0,{F02A8EF2-525D-47D4-9DD5-A5411AE00018},,,,
-70.99798500041156,42.383410999865916,124,109803,109803,Saratoga St @ Annavoy St,,42.383411,-70.997985,,,0,,0,{7130C377-6B8C-49D6-AB26-B2CD6639DC46},,,,
-70.991479000604713,42.382329999669302,125,109804,109804,Main St @ Pleasant St,,42.38233,-70.991479,,,0,,0,{8D44124E-74CF-4696-A042-C77C2508776D},,,,
-70.98896000034182,42.382135000298703,126,109805,109805,Main St @ Beal St,,42.382135,-70.98896,,,0,,0,{7EA1E9F6-843C-4975-A129-AA0E4E5C80FB},,,,
-70.985871999275048,42.379616999850327,127,109807,109807,Hermon St @ Lincoln St,,42.379617,-70.985872,,,0,,0,{65FB43FB-E83D-4DDA-B94D-D6173AD3BC41},,,,
-70.985763999772615,42.378272999610907,128,109808,109808,Hermon St opp Belcher St,,42.378273,-70.985764,,,0,,0,{56E37736-C1C0-48BD-870F-4E29B0A90D4D},,,,
-70.987693000296943,42.375908999666358,129,109809,109809,Pauline St opp Woodside Ave,,42.375909,-70.987693,,,0,,0,{8A7949C1-FC9D-47B4-8B62-8824E7B4051F},,,,
-70.991197999717244,42.374435999504215,130,109810,109810,Pauline St @ Pleasant St,,42.374436,-70.991198,,,0,,0,{8F9EB889-6406-4A94-9C8D-305090384359},,,,
-70.989765999715331,42.373180000059449,131,109811,109811,Pleasant St @ Somerset Ave,,42.37318,-70.989766,,,0,,0,{3B9CB5A6-4F33-44A7-BA4D-C4FDB221EF54},,,,
-70.987327999493772,42.372904000287591,132,109812,109812,Pleasant St @ Bartlett Rd,,42.372904,-70.987328,,,0,,0,{0AD8E67F-2708-448B-98D3-3A9A3283DDF8},,,,
-70.985855000542827,42.372729999933902,133,109813,109813,Pleasant St @ Woodside Ave,,42.37273,-70.985855,,,0,,0,{172A13D1-3208-4C7F-879B-275978BE3F1B},,,,
-70.984667999722589,42.372595000226653,134,109814,109814,Pleasant St @ Sunnyside Ave,,42.372595,-70.984668,,,0,,0,{634199BC-C941-429E-BC61-6E943EF95FF1},,,,
-70.982919998821714,42.372389000682112,135,109815,109815,Pleasant St @ Seaview Ave,,42.372389,-70.98292,,,0,,0,{15A6EA45-8464-4CA5-836F-8DE95C9E7058},,,,
-70.981131999742402,42.372198000836882,136,109816,109816,Pleasant St @ Winthrop St,,42.372198,-70.981132,,,0,,0,{A060BF27-D536-4FAE-A933-2E8D8A170654},,,,
-70.978521000338304,42.372168000125519,137,109817,109817,Washington Ave opp Willow Ave,,42.372168,-70.978521,,,0,,0,{FF429033-E671-4E32-85E8-6AA559615185},,,,
-70.976842000187361,42.372021000033321,138,109818,109818,Washington Ave opp Lewis Ave,,42.372021,-70.976842,,,0,,0,{405DA8EB-E967-4616-8577-D8B4AB8844D5},,,,
-70.974424000944083,42.3719000006611,139,109819,109819,Washington Ave opp River Rd,,42.3719,-70.974424,,,0,,0,{FEF825B3-CB64-4161-A433-E0FBB693F705},,,,
-70.971909999146391,42.372456000391821,140,109820,109820,Washington Ave opp Veterans Rd,,42.372456,-70.97191,,,0,,0,{6647758B-252A-4180-8016-8FA56D415236},,,,
-70.971584999842335,42.372700999824495,141,109821,109821,Veterans Rd @ Washington Ave,,42.372701,-70.971585,,,0,,0,{621AF3E7-D1D7-46CF-A19B-04C1B8079F94},,,,
-70.972803999567404,42.374283999483694,142,109822,109822,Veterans Rd @ Cutler St,,42.374284,-70.972804,,,0,,0,{4AFCF2DB-F009-40FE-8CFB-98BA7E5061F5},,,,
-70.974020000183799,42.375877999883031,143,109823,109823,Veterans Rd @ Levy Bramson Way,,42.375878,-70.97402,,,0,,0,{820DD428-B679-4F25-A40D-AA4D372F3293},,,,
-70.97498700073109,42.37743399986708,144,109824,109824,Veterans Rd opp Seafoam Ave,,42.377434,-70.974987,,,0,,0,{A739A54E-D57B-4E65-8814-4025C351BD19},,,,
-70.975801000865303,42.378929000584286,145,109825,109825,Veterans Rd @ Hadassah Way,,42.378929,-70.975801,,,0,,0,{35A78B5E-FA33-4469-AF85-9A7ECEB8A042},,,,
-70.975503001439691,42.381135000048438,146,109826,109826,Veterans Rd @ Shirley St,,42.381135,-70.975503,,,0,,0,{DDE8A727-D06A-43E5-B4C3-C5208146C7DA},,,,
-70.973826999425043,42.38256299929963,147,109827,109827,Veterans Rd @ Locust St,,42.382563,-70.973827,,,0,,0,{171FE986-6EEB-427D-9AFA-A5F38170B97B},,,,
-70.973152001128113,42.384521000001129,148,109828,109828,Crest Ave @ Grovers Ave,,42.384521,-70.973152,,,0,,0,{29D65C98-32C4-4481-8B61-B30DCAAE4ECE},,,,
-70.975745000209869,42.38645500012575,149,109829,109829,Crest Ave @ Highland Ave,,42.386455,-70.975745,,,0,,0,{EE780179-DB7F-4B78-B8AF-7799967C798D},,,,
-70.978052001618096,42.384735999633016,150,109830,109830,Revere St opp Summit Ave,,42.384736,-70.978052,,,0,,0,{C4CA7E3A-C257-4AE8-908F-9CF0882389F0},,,,
-70.980364999788463,42.382479999937232,151,109831,109831,Revere St @ Governors Dr,,42.38248,-70.980365,,,0,,0,{77319DF0-C47F-4E2E-B3BF-47C9ABD05D92},,,,
